id,campaign_id,metric_date,impressions,clicks,spend,conversions,revenue,likes,shares,saves,comments_count,video_views,profile_visits,created_at
5202,in_camp_0122,2025-06-08,3407,218,112.73,7,750.38,237,21,8,0,0,90,2025-06-15T21:28:03.522668
5203,in_camp_0122,2025-06-09,4286,318,113.04,6,663.21,305,10,25,0,0,74,2025-06-15T21:28:03.522674
5204,in_camp_0122,2025-06-10,2211,215,131.22,8,357.94,246,15,24,0,0,63,2025-06-15T21:28:03.522680
5205,in_camp_0122,2025-06-11,3458,365,162.63,4,1399.61,275,15,10,0,0,108,2025-06-15T21:28:03.522686
5206,in_camp_0122,2025-06-12,4344,180,139.71,8,1178.36,205,13,5,0,0,47,2025-06-15T21:28:03.522692
5207,in_camp_0122,2025-06-13,3718,195,153.6,9,931.18,257,18,15,0,0,109,2025-06-15T21:28:03.522698
5208,in_camp_0122,2025-06-14,2768,150,146.65,5,377.38,379,13,21,0,0,78,2025-06-15T21:28:03.522703
5209,in_camp_0123,2025-03-31,1842,192,189.97,13,1843.81,243,16,7,0,789,58,2025-06-15T21:28:03.522715
5210,in_camp_0123,2025-04-01,1729,80,184.51,8,556.43,215,4,7,0,830,24,2025-06-15T21:28:03.522722
5211,in_camp_0123,2025-04-02,2268,103,167.21,9,1685.47,180,7,6,0,426,26,2025-06-15T21:28:03.522728
5212,in_camp_0123,2025-04-03,2402,118,141.1,13,622.83,182,3,2,0,359,57,2025-06-15T21:28:03.522734
5213,in_camp_0123,2025-04-04,1719,111,192.11,6,1014.86,154,4,3,0,964,22,2025-06-15T21:28:03.522741
5214,in_camp_0123,2025-04-05,2407,85,224.9,24,925.37,197,16,5,0,477,46,2025-06-15T21:28:03.522747
5215,in_camp_0123,2025-04-06,2148,119,205.96,16,1665.37,109,12,2,0,435,37,2025-06-15T21:28:03.522754
5216,in_camp_0123,2025-04-07,1159,195,90.82,30,1736.01,98,4,1,0,995,58,2025-06-15T21:28:03.522760
5217,in_camp_0123,2025-04-08,1875,142,225.11,30,506.64,113,12,5,0,708,34,2025-06-15T21:28:03.522766
5218,in_camp_0123,2025-04-09,1371,119,198.02,23,745.97,181,14,3,0,1002,39,2025-06-15T21:28:03.522772
5219,in_camp_0123,2025-04-10,2428,81,156.8,30,1446.99,138,5,8,0,569,43,2025-06-15T21:28:03.522778
5220,in_camp_0123,2025-04-11,2551,106,87.85,27,2056.58,131,14,4,0,859,33,2025-06-15T21:28:03.522784
5221,in_camp_0123,2025-04-12,1475,103,170.83,10,1272.98,166,15,5,0,1057,22,2025-06-15T21:28:03.522791
5222,in_camp_0123,2025-04-13,1566,109,132.63,14,1052.52,175,7,8,0,997,52,2025-06-15T21:28:03.522797
5223,in_camp_0124,2025-05-30,5241,99,321.03,12,560.49,437,23,22,0,0,29,2025-06-15T21:28:03.522808
5224,in_camp_0124,2025-05-31,3678,112,124.84,3,902.91,195,16,13,0,0,34,2025-06-15T21:28:03.522815
5225,in_camp_0124,2025-06-01,2746,96,240.68,3,664.13,442,5,25,0,0,15,2025-06-15T21:28:03.522821
5226,in_camp_0124,2025-06-02,2974,79,245.44,7,1012.26,382,19,8,0,0,20,2025-06-15T21:28:03.522827
5227,in_camp_0124,2025-06-03,4989,111,343.7,14,767.89,377,11,18,0,0,28,2025-06-15T21:28:03.522833
5228,in_camp_0124,2025-06-04,4148,86,170.76,7,419.3,187,21,21,0,0,23,2025-06-15T21:28:03.522840
5229,in_camp_0124,2025-06-05,3155,62,338.57,9,240.88,185,9,25,0,0,25,2025-06-15T21:28:03.522846
5230,in_camp_0124,2025-06-06,2538,121,237.7,14,1221.35,361,6,9,0,0,29,2025-06-15T21:28:03.522853
5231,in_camp_0124,2025-06-07,4373,104,202.67,12,587.65,515,32,20,0,0,23,2025-06-15T21:28:03.522859
5232,in_camp_0124,2025-06-08,3521,59,181.47,4,532.03,195,18,26,0,0,33,2025-06-15T21:28:03.522865
5233,in_camp_0124,2025-06-09,5192,74,314.05,6,560.63,377,10,8,0,0,24,2025-06-15T21:28:03.522871
5234,in_camp_0124,2025-06-10,4747,50,166.61,9,327.56,353,14,15,0,0,32,2025-06-15T21:28:03.522877
5235,in_camp_0124,2025-06-11,5156,111,304.35,7,471.96,410,30,9,0,0,35,2025-06-15T21:28:03.522883
5236,in_camp_0124,2025-06-12,5859,114,358.22,15,408.83,328,20,23,0,0,34,2025-06-15T21:28:03.522891
5237,in_camp_0125,2025-05-09,157,6,50.96,0,83.48,6,0,0,0,56,2,2025-06-15T21:28:03.522903
5238,in_camp_0125,2025-05-10,93,6,54.5,0,253.15,6,0,0,0,58,1,2025-06-15T21:28:03.522910
5239,in_camp_0125,2025-05-11,132,7,51.1,0,307.45,10,0,0,0,53,1,2025-06-15T21:28:03.522916
5240,in_camp_0125,2025-05-12,136,7,100.14,1,295.19,10,0,0,0,55,2,2025-06-15T21:28:03.522923
5241,in_camp_0125,2025-05-13,129,3,61.48,1,355.17,15,0,0,0,35,1,2025-06-15T21:28:03.522929
5242,in_camp_0125,2025-05-14,69,7,97.0,0,205.11,11,0,0,0,73,1,2025-06-15T21:28:03.522936
5243,in_camp_0125,2025-05-15,98,5,129.9,0,345.33,10,0,0,0,25,0,2025-06-15T21:28:03.522942
5244,in_camp_0125,2025-05-16,105,4,109.88,0,275.59,11,0,0,0,65,1,2025-06-15T21:28:03.522948
5245,in_camp_0125,2025-05-17,124,3,111.42,0,148.81,11,0,0,0,33,2,2025-06-15T21:28:03.522954
5246,in_camp_0125,2025-05-18,101,6,74.76,0,174.27,16,0,0,0,53,0,2025-06-15T21:28:03.522961
5247,in_camp_0125,2025-05-19,87,6,80.01,0,142.36,10,0,0,0,67,1,2025-06-15T21:28:03.522967
5248,in_camp_0125,2025-05-20,76,4,107.79,0,327.45,10,0,0,0,72,2,2025-06-15T21:28:03.522973
5249,in_camp_0125,2025-05-21,101,4,87.35,1,206.51,7,0,0,0,25,0,2025-06-15T21:28:03.522979
5250,in_camp_0125,2025-05-22,72,4,132.87,0,225.34,11,0,0,0,37,2,2025-06-15T21:28:03.522986
5251,in_camp_0126,2025-05-13,2688,155,281.46,15,2325.77,672,14,12,0,1435,74,2025-06-15T21:28:03.522997
5252,in_camp_0126,2025-05-14,3194,136,295.8,38,5826.38,739,24,24,0,1257,68,2025-06-15T21:28:03.523004
5253,in_camp_0126,2025-05-15,3014,310,285.44,29,6392.87,827,21,12,0,2111,48,2025-06-15T21:28:03.523011
5254,in_camp_0126,2025-05-16,5050,116,115.98,24,4534.82,511,6,4,0,1481,43,2025-06-15T21:28:03.523017
5255,in_camp_0126,2025-05-17,3650,255,173.87,29,5862.7,382,19,10,0,2772,81,2025-06-15T21:28:03.523024
5256,in_camp_0126,2025-05-18,6999,143,155.94,16,2678.31,828,7,8,0,1377,72,2025-06-15T21:28:03.523030
5257,in_camp_0126,2025-05-19,6514,237,140.99,28,4920.0,745,9,6,0,1297,51,2025-06-15T21:28:03.523038
5258,in_camp_0126,2025-05-20,4403,222,131.21,19,6641.6,609,24,11,0,2718,55,2025-06-15T21:28:03.523044
5259,in_camp_0126,2025-05-21,7573,183,250.69,38,4490.26,744,18,23,0,1737,97,2025-06-15T21:28:03.523050
5260,in_camp_0126,2025-05-22,6880,324,312.88,20,4227.18,454,13,20,0,2232,55,2025-06-15T21:28:03.523056
5261,in_camp_0126,2025-05-23,4836,226,211.18,37,4922.33,646,23,9,0,2811,56,2025-06-15T21:28:03.523063
5262,in_camp_0126,2025-05-24,6691,187,218.49,33,6467.67,384,7,10,0,2983,88,2025-06-15T21:28:03.523069
5263,in_camp_0126,2025-05-25,5788,270,159.88,28,6410.04,315,14,13,0,2157,79,2025-06-15T21:28:03.523075
5264,in_camp_0126,2025-05-26,7352,150,235.95,19,2249.45,642,17,8,0,1945,52,2025-06-15T21:28:03.523081
5265,in_camp_0127,2025-03-17,829,56,64.43,1,1476.6,163,13,5,0,0,17,2025-06-15T21:28:03.523093
5266,in_camp_0127,2025-03-18,1408,56,140.15,4,549.82,125,6,6,0,0,20,2025-06-15T21:28:03.523099
5267,in_camp_0127,2025-03-19,840,39,78.39,4,1326.7,165,3,1,0,0,11,2025-06-15T21:28:03.523105
5268,in_camp_0127,2025-03-20,684,65,126.39,3,447.59,142,13,1,0,0,18,2025-06-15T21:28:03.523112
5269,in_camp_0127,2025-03-21,1138,42,97.02,3,823.95,114,10,1,0,0,13,2025-06-15T21:28:03.523118
5270,in_camp_0127,2025-03-22,1681,32,143.78,1,822.51,166,10,1,0,0,15,2025-06-15T21:28:03.523124
5271,in_camp_0127,2025-03-23,1735,54,60.76,3,638.48,112,3,2,0,0,20,2025-06-15T21:28:03.523130
5272,in_camp_0127,2025-03-24,1934,52,107.99,1,600.81,143,13,4,0,0,15,2025-06-15T21:28:03.523136
5273,in_camp_0127,2025-03-25,780,57,62.54,3,1390.42,103,9,2,0,0,21,2025-06-15T21:28:03.523142
5274,in_camp_0127,2025-03-26,1021,35,55.68,1,1396.18,101,3,5,0,0,9,2025-06-15T21:28:03.523148
5275,in_camp_0127,2025-03-27,1951,45,91.82,3,1246.65,162,8,2,0,0,20,2025-06-15T21:28:03.523154
5276,in_camp_0127,2025-03-28,1227,57,95.14,1,1163.96,89,6,2,0,0,11,2025-06-15T21:28:03.523161
5277,in_camp_0127,2025-03-29,1996,65,103.01,3,1172.29,141,7,4,0,0,8,2025-06-15T21:28:03.523167
5278,in_camp_0127,2025-03-30,1566,39,141.5,4,1325.51,125,4,4,0,0,19,2025-06-15T21:28:03.523173
5279,in_camp_0128,2025-03-23,2467,327,299.37,16,16844.0,509,23,7,0,0,84,2025-06-15T21:28:03.523185
5280,in_camp_0128,2025-03-24,4928,334,346.24,50,11967.23,403,5,13,0,0,48,2025-06-15T21:28:03.523192
5281,in_camp_0128,2025-03-25,3539,260,229.4,23,15560.52,441,9,10,0,0,60,2025-06-15T21:28:03.523198
5282,in_camp_0128,2025-03-26,2829,296,140.64,11,9086.8,361,6,25,0,0,80,2025-06-15T21:28:03.523204
5283,in_camp_0128,2025-03-27,3628,192,331.33,32,3977.1,343,16,13,0,0,87,2025-06-15T21:28:03.523211
5284,in_camp_0128,2025-03-28,2448,304,223.19,26,15886.16,508,8,24,0,0,63,2025-06-15T21:28:03.523218
5285,in_camp_0128,2025-03-29,1732,193,168.5,24,11452.61,215,25,15,0,0,95,2025-06-15T21:28:03.523224
5286,in_camp_0128,2025-03-30,4121,171,244.62,44,17909.08,262,25,16,0,0,102,2025-06-15T21:28:03.523230
5287,in_camp_0128,2025-03-31,2792,350,251.19,27,8564.86,513,23,19,0,0,107,2025-06-15T21:28:03.523236
5288,in_camp_0128,2025-04-01,3939,207,262.26,58,14852.08,483,5,11,0,0,68,2025-06-15T21:28:03.523243
5289,in_camp_0128,2025-04-02,4547,218,187.16,23,3833.56,342,8,25,0,0,65,2025-06-15T21:28:03.523249
5290,in_camp_0128,2025-04-03,3336,134,127.17,44,6275.21,347,9,28,0,0,88,2025-06-15T21:28:03.523255
5291,in_camp_0128,2025-04-04,1734,170,307.64,26,14960.22,498,29,13,0,0,111,2025-06-15T21:28:03.523261
5292,in_camp_0128,2025-04-05,3936,164,237.27,50,16702.52,303,23,13,0,0,46,2025-06-15T21:28:03.523267
5293,in_camp_0129,2025-05-29,2585,160,371.38,14,3575.57,378,17,11,0,0,79,2025-06-15T21:28:03.523279
5294,in_camp_0129,2025-05-30,4099,235,265.69,14,4649.99,206,16,15,0,0,88,2025-06-15T21:28:03.523285
5295,in_camp_0129,2025-05-31,3835,302,392.3,16,5204.82,197,16,10,0,0,52,2025-06-15T21:28:03.523291
5296,in_camp_0129,2025-06-01,3671,324,371.86,11,4669.95,281,22,8,0,0,91,2025-06-15T21:28:03.523298
5297,in_camp_0129,2025-06-02,3350,315,305.16,19,4658.04,218,11,12,0,0,78,2025-06-15T21:28:03.523304
5298,in_camp_0129,2025-06-03,2410,339,352.34,9,5109.14,259,24,5,0,0,72,2025-06-15T21:28:03.523312
5299,in_camp_0129,2025-06-04,3029,119,266.76,19,4989.37,436,6,19,0,0,82,2025-06-15T21:28:03.523318
5300,in_camp_0129,2025-06-05,4471,190,329.49,15,3175.25,414,23,6,0,0,70,2025-06-15T21:28:03.523324
5301,in_camp_0129,2025-06-06,3660,331,152.94,17,4596.07,182,8,12,0,0,85,2025-06-15T21:28:03.523330
5302,in_camp_0129,2025-06-07,2455,173,242.84,8,4647.33,256,8,11,0,0,82,2025-06-15T21:28:03.523337
5303,in_camp_0129,2025-06-08,2010,150,237.12,16,4212.66,431,20,20,0,0,72,2025-06-15T21:28:03.523343
5304,in_camp_0129,2025-06-09,4643,291,165.03,9,1088.04,388,6,12,0,0,81,2025-06-15T21:28:03.523349
5305,in_camp_0129,2025-06-10,4634,157,368.01,16,2874.02,359,10,17,0,0,47,2025-06-15T21:28:03.523355
5306,in_camp_0129,2025-06-11,1605,182,181.67,7,3658.24,148,9,12,0,0,105,2025-06-15T21:28:03.523361
5307,in_camp_0130,2025-06-03,2193,170,191.53,8,664.12,427,52,5,0,0,54,2025-06-15T21:28:03.523373
5308,in_camp_0130,2025-06-04,4002,178,304.53,8,613.45,414,27,7,0,0,70,2025-06-15T21:28:03.523379
5309,in_camp_0130,2025-06-05,6232,227,353.29,4,1249.88,474,39,20,0,0,56,2025-06-15T21:28:03.523385
5310,in_camp_0130,2025-06-06,4439,160,155.13,2,2398.42,197,31,28,0,0,33,2025-06-15T21:28:03.523392
5311,in_camp_0130,2025-06-07,5979,275,297.69,6,1246.98,473,12,12,0,0,34,2025-06-15T21:28:03.523398
5312,in_camp_0130,2025-06-08,2960,155,196.47,5,1586.64,270,45,21,0,0,95,2025-06-15T21:28:03.523404
5313,in_camp_0130,2025-06-09,5692,132,240.04,3,1762.29,457,31,8,0,0,58,2025-06-15T21:28:03.523410
5314,in_camp_0130,2025-06-10,6240,319,199.67,5,2096.76,195,18,24,0,0,72,2025-06-15T21:28:03.523416
5315,in_camp_0130,2025-06-11,3847,150,152.45,6,1413.78,261,44,16,0,0,43,2025-06-15T21:28:03.523422
5316,in_camp_0130,2025-06-12,4407,311,285.97,3,1139.56,249,34,26,0,0,51,2025-06-15T21:28:03.523430
5317,in_camp_0130,2025-06-13,5949,163,288.9,7,1491.94,392,54,25,0,0,56,2025-06-15T21:28:03.523436
5318,in_camp_0130,2025-06-14,6343,178,335.81,3,960.12,222,34,22,0,0,47,2025-06-15T21:28:03.523442
5319,in_camp_0130,2025-06-15,5268,218,178.39,3,1640.07,264,52,19,0,0,35,2025-06-15T21:28:03.523451
5320,in_camp_0130,2025-06-16,4177,150,370.41,4,1803.39,396,22,14,0,0,88,2025-06-15T21:28:03.523457
5321,in_camp_0131,2025-04-13,1408,84,33.52,1,592.66,155,4,8,0,749,18,2025-06-15T21:28:03.523469
5322,in_camp_0131,2025-04-14,1728,104,21.56,1,964.85,79,5,9,0,617,23,2025-06-15T21:28:03.523475
5323,in_camp_0131,2025-04-15,930,100,52.63,3,534.73,93,5,11,0,665,23,2025-06-15T21:28:03.523482
5324,in_camp_0131,2025-04-16,907,60,52.49,1,984.77,72,6,3,0,570,16,2025-06-15T21:28:03.523488
5325,in_camp_0131,2025-04-17,2102,109,51.62,4,289.64,116,12,10,0,314,20,2025-06-15T21:28:03.523495
5326,in_camp_0131,2025-04-18,854,59,40.18,2,392.29,80,8,12,0,492,24,2025-06-15T21:28:03.523501
5327,in_camp_0131,2025-04-19,1894,104,19.73,3,974.06,80,6,12,0,362,25,2025-06-15T21:28:03.523507
5328,in_camp_0131,2025-04-20,973,61,19.3,1,772.74,143,13,5,0,431,40,2025-06-15T21:28:03.523514
5329,in_camp_0131,2025-04-21,2078,93,42.46,4,693.45,71,9,7,0,342,40,2025-06-15T21:28:03.523520
5330,in_camp_0131,2025-04-22,1727,89,41.13,2,966.38,77,3,13,0,724,36,2025-06-15T21:28:03.523526
5331,in_camp_0131,2025-04-23,759,79,43.29,1,292.13,126,10,7,0,524,16,2025-06-15T21:28:03.523532
5332,in_camp_0131,2025-04-24,2133,62,24.53,3,794.02,98,12,5,0,398,32,2025-06-15T21:28:03.523539
5333,in_camp_0131,2025-04-25,1051,68,25.85,3,683.41,131,3,13,0,697,39,2025-06-15T21:28:03.523545
5334,in_camp_0131,2025-04-26,1771,115,22.97,3,537.1,88,3,5,0,625,14,2025-06-15T21:28:03.523551
5335,in_camp_0132,2025-03-19,2418,170,373.31,12,2363.67,214,14,8,0,0,50,2025-06-15T21:28:03.523562
5336,in_camp_0132,2025-03-20,1400,188,276.13,14,1336.3,240,7,3,0,0,21,2025-06-15T21:28:03.523568
5337,in_camp_0132,2025-03-21,2878,79,523.94,23,2277.81,292,9,11,0,0,50,2025-06-15T21:28:03.523575
5338,in_camp_0132,2025-03-22,1675,172,277.73,22,689.72,210,5,8,0,0,39,2025-06-15T21:28:03.523581
5339,in_camp_0132,2025-03-23,2742,122,443.79,19,1681.53,113,12,8,0,0,22,2025-06-15T21:28:03.523587
5340,in_camp_0132,2025-03-24,1288,109,459.53,16,1086.95,241,2,9,0,0,43,2025-06-15T21:28:03.523593
5341,in_camp_0132,2025-03-25,2274,141,430.99,24,2226.85,246,9,5,0,0,36,2025-06-15T21:28:03.523599
5342,in_camp_0132,2025-03-26,1952,181,280.18,12,2116.7,224,8,3,0,0,49,2025-06-15T21:28:03.523607
5343,in_camp_0132,2025-03-27,1832,187,213.21,17,2259.85,285,3,9,0,0,56,2025-06-15T21:28:03.523613
5344,in_camp_0132,2025-03-28,2794,90,348.95,5,1911.6,166,13,9,0,0,48,2025-06-15T21:28:03.523619
5345,in_camp_0132,2025-03-29,2942,164,429.99,13,802.08,291,3,9,0,0,51,2025-06-15T21:28:03.523625
5346,in_camp_0132,2025-03-30,1768,117,407.28,17,1144.68,300,7,16,0,0,52,2025-06-15T21:28:03.523631
5347,in_camp_0132,2025-03-31,1878,162,190.65,16,2184.37,266,14,5,0,0,32,2025-06-15T21:28:03.523637
5348,in_camp_0132,2025-04-01,2906,145,304.86,27,1081.51,121,10,7,0,0,22,2025-06-15T21:28:03.523643
5349,in_camp_0133,2025-05-28,862,47,43.02,1,1680.52,163,1,7,0,0,15,2025-06-15T21:28:03.523655
5350,in_camp_0133,2025-05-29,1385,60,21.86,7,2404.09,112,5,7,0,0,13,2025-06-15T21:28:03.523662
5351,in_camp_0133,2025-05-30,984,52,39.23,7,2084.55,170,6,4,0,0,16,2025-06-15T21:28:03.523668
5352,in_camp_0133,2025-05-31,1656,75,23.6,6,2357.0,158,2,3,0,0,19,2025-06-15T21:28:03.523674
5353,in_camp_0133,2025-06-01,1759,32,18.35,5,4043.37,139,3,4,0,0,15,2025-06-15T21:28:03.523680
5354,in_camp_0133,2025-06-02,841,54,29.17,8,1073.88,133,7,4,0,0,21,2025-06-15T21:28:03.523686
5355,in_camp_0133,2025-06-03,1500,42,15.9,7,1979.44,85,6,8,0,0,17,2025-06-15T21:28:03.523692
5356,in_camp_0133,2025-06-04,1439,78,45.59,7,2421.78,119,5,8,0,0,10,2025-06-15T21:28:03.523700
5357,in_camp_0133,2025-06-05,1244,49,17.27,3,2368.16,132,7,8,0,0,21,2025-06-15T21:28:03.523706
5358,in_camp_0133,2025-06-06,1557,80,39.07,3,1011.98,182,7,6,0,0,23,2025-06-15T21:28:03.523712
5359,in_camp_0133,2025-06-07,1789,61,38.58,6,3998.23,119,5,4,0,0,19,2025-06-15T21:28:03.523718
5360,in_camp_0133,2025-06-08,873,46,18.96,8,2212.2,180,4,3,0,0,13,2025-06-15T21:28:03.523724
5361,in_camp_0133,2025-06-09,1535,60,29.88,3,2485.98,171,2,1,0,0,22,2025-06-15T21:28:03.523730
5362,in_camp_0133,2025-06-10,1788,48,17.93,6,2540.27,186,2,2,0,0,13,2025-06-15T21:28:03.523736
5363,in_camp_0134,2025-03-22,2197,20,144.24,3,740.47,177,5,6,0,679,12,2025-06-15T21:28:03.523748
5364,in_camp_0134,2025-03-23,2424,25,204.36,1,303.38,248,8,9,0,1070,15,2025-06-15T21:28:03.523754
5365,in_camp_0134,2025-03-24,1515,22,197.0,1,235.44,317,8,3,0,872,6,2025-06-15T21:28:03.523761
5366,in_camp_0134,2025-03-25,1273,42,424.89,4,652.65,231,5,10,0,521,9,2025-06-15T21:28:03.523767
5367,in_camp_0134,2025-03-26,2451,39,154.29,2,782.01,313,6,9,0,581,14,2025-06-15T21:28:03.523774
5368,in_camp_0134,2025-03-27,1151,23,310.31,3,756.59,178,6,11,0,533,11,2025-06-15T21:28:03.523780
5369,in_camp_0134,2025-03-28,2727,28,196.97,3,691.44,230,7,4,0,924,10,2025-06-15T21:28:03.523786
5370,in_camp_0134,2025-03-29,2127,21,183.68,2,555.84,175,5,11,0,589,13,2025-06-15T21:28:03.523792
5371,in_camp_0134,2025-03-30,2713,50,416.93,1,716.32,325,10,11,0,579,5,2025-06-15T21:28:03.523799
5372,in_camp_0134,2025-03-31,2423,54,142.89,1,482.7,174,9,10,0,461,13,2025-06-15T21:28:03.523805
5373,in_camp_0134,2025-04-01,2399,43,272.42,3,859.35,358,7,9,0,703,5,2025-06-15T21:28:03.523811
5374,in_camp_0134,2025-04-02,2177,37,364.39,3,806.52,283,2,11,0,1099,9,2025-06-15T21:28:03.523818
5375,in_camp_0134,2025-04-03,1425,25,374.74,3,1023.95,273,8,8,0,1117,8,2025-06-15T21:28:03.523824
5376,in_camp_0134,2025-04-04,2708,34,324.63,2,198.5,191,7,11,0,593,8,2025-06-15T21:28:03.523830
5377,in_camp_0135,2025-04-22,2281,155,202.83,4,749.65,87,19,4,0,676,36,2025-06-15T21:28:03.523842
5378,in_camp_0135,2025-04-23,1622,178,398.0,5,756.86,105,15,10,0,524,26,2025-06-15T21:28:03.523849
5379,in_camp_0135,2025-04-24,2395,86,314.47,8,806.32,215,10,3,0,656,51,2025-06-15T21:28:03.523856
5380,in_camp_0135,2025-04-25,1535,116,336.11,8,417.24,178,15,4,0,462,39,2025-06-15T21:28:03.523862
5381,in_camp_0135,2025-04-26,2541,121,233.68,12,1021.11,88,19,8,0,826,46,2025-06-15T21:28:03.523868
5382,in_camp_0135,2025-04-27,2418,166,170.19,12,355.58,106,13,6,0,493,41,2025-06-15T21:28:03.523875
5383,in_camp_0135,2025-04-28,1521,173,177.45,4,926.56,120,6,8,0,984,18,2025-06-15T21:28:03.523881
5384,in_camp_0135,2025-04-29,2495,126,450.81,9,1119.54,121,16,3,0,690,33,2025-06-15T21:28:03.523888
5385,in_camp_0135,2025-04-30,1798,94,431.57,12,290.03,178,15,7,0,922,40,2025-06-15T21:28:03.523894
5386,in_camp_0135,2025-05-01,1650,108,270.34,3,845.74,97,18,11,0,728,30,2025-06-15T21:28:03.523900
5387,in_camp_0135,2025-05-02,1354,131,220.87,7,914.19,134,21,11,0,1062,36,2025-06-15T21:28:03.523907
5388,in_camp_0135,2025-05-03,1491,70,221.68,8,724.8,125,15,3,0,410,19,2025-06-15T21:28:03.523913
5389,in_camp_0135,2025-05-04,2256,62,247.81,12,895.51,172,21,7,0,1063,31,2025-06-15T21:28:03.523919
5390,in_camp_0135,2025-05-05,2242,129,452.49,11,1063.96,175,20,6,0,925,20,2025-06-15T21:28:03.523925
5391,in_camp_0136,2025-04-12,1821,27,95.79,2,957.8,88,17,5,0,0,15,2025-06-15T21:28:03.523937
5392,in_camp_0136,2025-04-13,2008,56,83.64,3,841.63,163,12,10,0,0,14,2025-06-15T21:28:03.523943
5393,in_camp_0136,2025-04-14,1401,62,80.31,3,1091.44,89,14,6,0,0,9,2025-06-15T21:28:03.523949
5394,in_camp_0136,2025-04-15,1832,61,79.24,1,1110.25,145,9,7,0,0,20,2025-06-15T21:28:03.523956
5395,in_camp_0136,2025-04-16,1881,65,82.23,0,243.1,165,16,6,0,0,13,2025-06-15T21:28:03.523962
5396,in_camp_0136,2025-04-17,1527,52,98.05,2,463.83,110,16,12,0,0,18,2025-06-15T21:28:03.523970
5397,in_camp_0136,2025-04-18,944,54,51.0,3,666.39,182,9,13,0,0,11,2025-06-15T21:28:03.523976
5398,in_camp_0136,2025-04-19,1130,25,87.86,2,1038.56,153,3,10,0,0,11,2025-06-15T21:28:03.523982
5399,in_camp_0136,2025-04-20,2022,36,48.09,1,914.1,120,9,10,0,0,8,2025-06-15T21:28:03.523988
5400,in_camp_0136,2025-04-21,1530,50,91.16,3,487.04,183,16,7,0,0,10,2025-06-15T21:28:03.523994
5401,in_camp_0136,2025-04-22,1665,30,76.38,1,235.49,87,11,6,0,0,16,2025-06-15T21:28:03.524000
5402,in_camp_0136,2025-04-23,2024,41,56.02,0,416.39,87,9,7,0,0,13,2025-06-15T21:28:03.524006
5403,in_camp_0136,2025-04-24,1956,31,96.07,2,462.04,98,5,4,0,0,15,2025-06-15T21:28:03.524012
5404,in_camp_0136,2025-04-25,978,30,97.42,1,526.04,178,9,6,0,0,20,2025-06-15T21:28:03.524018
5405,in_camp_0137,2025-04-19,1344,94,164.68,16,732.26,186,3,12,0,0,30,2025-06-15T21:28:03.524029
5406,in_camp_0137,2025-04-20,3113,63,249.95,14,480.14,274,8,4,0,0,37,2025-06-15T21:28:03.524035
5407,in_camp_0137,2025-04-21,2457,94,137.87,6,429.76,212,2,3,0,0,32,2025-06-15T21:28:03.524042
5408,in_camp_0137,2025-04-22,1842,127,163.74,12,333.94,143,9,3,0,0,32,2025-06-15T21:28:03.524048
5409,in_camp_0137,2025-04-23,1595,144,200.48,12,233.96,152,10,9,0,0,27,2025-06-15T21:28:03.524054
5410,in_camp_0137,2025-04-24,3143,85,120.16,10,625.95,240,7,9,0,0,28,2025-06-15T21:28:03.524061
5411,in_camp_0137,2025-04-25,3008,114,189.12,3,679.2,341,7,12,0,0,32,2025-06-15T21:28:03.524067
5412,in_camp_0137,2025-04-26,1745,81,216.47,16,319.12,220,4,11,0,0,24,2025-06-15T21:28:03.524073
5413,in_camp_0137,2025-04-27,1757,110,153.06,9,472.56,174,6,13,0,0,41,2025-06-15T21:28:03.524079
5414,in_camp_0137,2025-04-28,2438,142,224.88,10,964.45,174,10,8,0,0,31,2025-06-15T21:28:03.524084
5415,in_camp_0137,2025-04-29,2809,114,281.47,13,774.68,206,7,6,0,0,20,2025-06-15T21:28:03.524090
5416,in_camp_0137,2025-04-30,1897,145,221.62,13,568.5,229,9,12,0,0,28,2025-06-15T21:28:03.524096
5417,in_camp_0137,2025-05-01,2206,89,274.91,11,826.88,157,11,14,0,0,32,2025-06-15T21:28:03.524102
5418,in_camp_0137,2025-05-02,1234,77,192.49,3,600.43,135,8,5,0,0,42,2025-06-15T21:28:03.524109
5419,in_camp_0138,2025-03-20,4990,175,357.86,19,4692.14,242,4,14,0,1880,80,2025-06-15T21:28:03.524120
5420,in_camp_0138,2025-03-21,3429,265,325.76,15,2924.92,362,8,13,0,1345,105,2025-06-15T21:28:03.524127
5421,in_camp_0138,2025-03-22,4034,215,178.42,24,4779.66,241,7,13,0,1649,82,2025-06-15T21:28:03.524133
5422,in_camp_0138,2025-03-23,5017,187,183.94,30,5212.73,235,16,3,0,2028,101,2025-06-15T21:28:03.524140
5423,in_camp_0138,2025-03-24,4415,235,403.23,24,5322.15,361,14,6,0,1615,99,2025-06-15T21:28:03.524146
5424,in_camp_0138,2025-03-25,3416,187,348.25,14,9028.76,339,15,6,0,1706,58,2025-06-15T21:28:03.524152
5425,in_camp_0138,2025-03-26,3626,151,286.24,14,8903.17,465,8,14,0,1278,58,2025-06-15T21:28:03.524159
5426,in_camp_0138,2025-03-27,2937,355,186.5,20,1876.96,331,9,11,0,1300,76,2025-06-15T21:28:03.524170
5427,in_camp_0138,2025-03-28,1814,304,257.54,28,3237.7,248,9,7,0,1192,55,2025-06-15T21:28:03.524177
