id,campaign_id,comment_id,comment_text,sentiment_score,username,likes,replies,created_at
1774,in_camp_0105,comment_177983,"Finally, a solution that combines tech with creativity! This is a game changer for SMEs.",0.9,growthGuru,1,0,2025-05-20T12:05:26.154022
1775,in_camp_0105,comment_804903,Not sure this will help everyone. Many SMEs struggle with adoption and cost.,-0.3,concernedBizOwner,28,0,2025-05-24T06:40:44.806617
1776,in_camp_0106,comment_671384,This is a game changer for local businesses! Excited to see the results.,0.9,userA,17,0,2025-06-09T12:01:17.116460
1777,in_camp_0106,comment_315763,Interesting approach! I wonder how affordable these AI tools are for small businesses.,0.3,userB,93,0,2025-06-14T02:10:49.819665
1778,in_camp_0106,comment_654458,I think this is just another trend. We'll see how it actually performs long-term.,-0.2,userC,1,1,2025-06-12T14:36:40.503214
1779,in_camp_0106,comment_214241,I love how innovative South African businesses are becoming! Keep it up!,0.85,userD,97,2,2025-06-15T00:44:22.042232
1780,in_camp_0106,comment_295979,"AI marketing sounds fancy, but what about personal touch? Will it replace real connections?",-0.5,userE,83,0,2025-06-14T02:44:34.050504
1781,in_camp_0107,comment_823822,Excited to see how local companies are using AI! This could change the marketing game in SA!,0.9,proudSA,44,0,2025-05-28T01:38:18.062750
1782,in_camp_0107,comment_825753,Interesting topic! I hope to learn more about AI in marketing through these journeys.,0.5,curiousmind,42,0,2025-06-01T14:22:42.592635
1783,in_camp_0107,comment_808236,Seems like a gimmick. AI marketing can't replace the human touch in our culture.,-0.6,scepticalSA,35,1,2025-06-07T03:15:54.290069
1784,in_camp_0107,comment_585409,AI marketing is definitely the future. Can't wait to see the success stories!,0.7,futurefocused,53,0,2025-06-14T15:22:24.498394
1785,in_camp_0107,comment_702708,"Not sure if AI is the best path for all companies, but I'm open to learning.",0.2,mixedfeels,49,0,2025-06-07T05:31:15.331067
1786,in_camp_0108,comment_838622,This is amazing! Local businesses are really adapting and thriving with tech. Excited to hear these stories!,0.9,localfan,1,1,2025-05-21T16:23:30.993447
1787,in_camp_0108,comment_515050,Interesting approach. I wonder how effective it really is for smaller businesses though.,0.2,curiousmind,0,0,2025-06-15T19:15:20.190678
1788,in_camp_0108,comment_712204,Love to see local success stories! Automation is definitely the future of marketing.,0.85,happyshopper,12,0,2025-06-02T06:32:06.291685
1789,in_camp_0108,comment_979119,Looks like just another marketing gimmick. Not sure if this will really help businesses in the long run.,-0.4,skepticalviewer,7,0,2025-05-17T22:58:52.737206
1790,in_camp_0108,comment_339481,Can’t wait to learn more about how these tools are transforming our local economy!,0.75,communitylover,10,0,2025-05-23T03:04:56.818518
1791,in_camp_0109,comment_444443,These testimonials are inspiring! It's amazing to see local entrepreneurs making such an impact.,0.9,userA,80,0,2025-05-24T13:37:02.008862
1792,in_camp_0109,comment_722746,"Interesting stories, I might look into this marketing strategy myself.",0.5,userB,11,3,2025-06-06T21:38:42.592212
1793,in_camp_0109,comment_896289,"I was skeptical at first, but these results are hard to ignore!",0.7,userC,57,0,2025-05-19T17:55:29.702628
1794,in_camp_0109,comment_448666,"Not sure if this will work for my business, but I'm open to learning more.",0.2,userD,20,3,2025-06-04T12:59:54.707664
1795,in_camp_0109,comment_485820,"Honestly, these testimonials feel a bit exaggerated. I need more concrete evidence.",-0.5,userE,28,0,2025-06-11T19:33:06.999345
1796,in_camp_0110,comment_856343,Impressive to see how AI is changing the game for local businesses! Keep it up!,0.9,happycustomer,2,0,2025-06-15T21:05:15.759218
1797,in_camp_0110,comment_627890,Interesting to see both pros and cons of AI in marketing.,0.0,curiousmind,41,0,2025-06-09T01:11:49.596378
1798,in_camp_0110,comment_127432,AI isn't a magic solution. Businesses need to understand their audience first!,-0.6,realist,66,0,2025-06-08T23:34:29.435603
1799,in_camp_0110,comment_113384,This is a step in the right direction for South African enterprises. Excited for the future!,0.85,futurethinker,16,0,2025-06-13T18:46:09.445386
1800,in_camp_0110,comment_567538,Some companies still struggle with tech. It's not as easy as it seems!,-0.4,skepticalobserver,15,0,2025-05-30T14:24:57.789767
1801,in_camp_0111,comment_651900,It's amazing to see how AI is reshaping our marketing landscape. Exciting times ahead!,0.85,happycamper,21,0,2025-05-21T11:36:07.630147
1802,in_camp_0111,comment_318404,"Interesting article, but I'm curious how accessible these AI tools are for small businesses.",0.0,curiousmind,65,3,2025-06-14T18:54:43.316174
1803,in_camp_0111,comment_465940,"I think AI can help us a lot, but it also could take jobs away. Need to find a balance.",-0.2,thoughtful,53,0,2025-05-19T07:38:33.593512
1804,in_camp_0111,comment_645017,More businesses should embrace AI! This is the future and we need to catch up.,0.75,future_lover,34,0,2025-05-24T23:54:41.230615
1805,in_camp_0111,comment_893992,Not sure if AI can truly understand our local markets. Hope it doesn't miss the human touch.,-0.3,skeptic,30,1,2025-05-19T15:10:25.982260
1806,in_camp_0112,comment_278398,Absolutely love how AI is transforming local businesses! Excited to see where this goes.,0.9,happySouthAfrican,64,0,2025-05-19T20:47:53.345942
1807,in_camp_0112,comment_385700,"Interesting campaign, but I wonder about the privacy implications of AI.",0.2,curiousMind,20,0,2025-05-26T11:11:36.144242
1808,in_camp_0112,comment_664944,AI is overrated; not impressed by what I've seen so far.,-0.7,skeptic123,30,0,2025-06-13T15:05:40.776250
1809,in_camp_0112,comment_142140,These testimonials really show how AI can enhance productivity in South Africa! Keep it up!,0.85,inspiredEntrepreneur,53,0,2025-05-31T02:31:31.450378
1810,in_camp_0112,comment_757773,"I think AI has potential, but I’m not fully convinced by these examples yet.",0.1,thoughtfulObserver,45,0,2025-06-07T11:27:44.110060
1811,in_camp_0113,comment_938415,It's inspiring to see how AI is reshaping businesses in South Africa! Exciting times ahead!,0.9,happybusiness,16,1,2025-05-17T14:28:14.659658
1812,in_camp_0113,comment_533802,Interesting insights! Curious to see how small businesses adapt to AI.,0.5,browneyedreader,18,0,2025-06-13T13:56:57.075749
1813,in_camp_0113,comment_888893,"AI might help big companies, but what about local entrepreneurs?",-0.3,skepticalsa,12,0,2025-05-20T17:27:02.227033
1814,in_camp_0113,comment_174230,"Wow, the potential of AI is amazing! Thrilled to see local innovation!",0.85,futurethinker,16,0,2025-06-04T03:43:59.896059
1815,in_camp_0113,comment_890804,AI is just another trend. Let's see if it really makes a difference.,-0.2,realist,20,0,2025-06-06T19:23:05.298925
1816,in_camp_0114,comment_858470,Excited to see how AI is transforming marketing in South Africa! Can't wait for more insights.,0.9,happygal,39,0,2025-06-05T18:32:11.070311
1817,in_camp_0114,comment_726902,"This is an interesting approach, looking forward to learning more about these mavericks.",0.5,curious_cat,43,0,2025-06-15T10:13:23.527955
1818,in_camp_0114,comment_441896,"AI in marketing? Sounds promising, but I hope it doesn't take jobs away from people.",-0.3,worried_jobseeker,17,0,2025-06-09T12:24:07.445259
1819,in_camp_0114,comment_927592,Absolutely love the innovation coming from South African marketers! Keep it up!,0.95,inspired_marketer,29,0,2025-05-24T23:17:46.581046
1820,in_camp_0114,comment_710437,"AI can be great, but I'm skeptical about its long-term impact on authenticity.",-0.4,skeptic_fan,28,0,2025-05-23T00:27:48.060230
1821,in_camp_0115,comment_557852,Amazing to see how South African entrepreneurs are innovating with AI! Inspiring stuff!,0.9,user101,7,2,2025-06-07T03:35:43.821012
1822,in_camp_0115,comment_664574,I'm curious about the challenges they faced while integrating AI into their businesses.,0.5,user202,19,1,2025-05-27T12:18:53.727766
1823,in_camp_0115,comment_201387,"It's great that AI is helping businesses grow, but not every company can afford it.",0.3,user303,25,0,2025-06-12T12:14:23.750154
1824,in_camp_0115,comment_693555,These stories need more visibility! We need to celebrate local talent using technology.,0.85,user404,11,0,2025-06-10T18:43:20.233291
1825,in_camp_0115,comment_397530,AI isn't a solution for every problem. Let's not overlook that.,-0.2,user505,11,0,2025-06-03T10:19:39.208338
1826,in_camp_0116,comment_591461,Exciting to see how AI is reshaping the business landscape in South Africa! Can't wait to learn more.,0.9,user456,30,0,2025-05-27T18:03:31.047924
1827,in_camp_0116,comment_394020,Interesting topic! AI marketing could really help local businesses thrive.,0.7,user789,29,0,2025-05-28T09:07:47.824908
1828,in_camp_0116,comment_677526,I've heard mixed reviews about AI in marketing. Curious to see the actual outcomes in our market.,0.2,user101,34,0,2025-05-29T00:10:25.375131
1829,in_camp_0116,comment_404640,Not sure if AI can truly understand our diverse consumer base. Hope for the best but skeptical.,-0.3,user202,47,3,2025-05-31T11:02:41.945386
1830,in_camp_0116,comment_232324,"AI sounds promising, but I worry it might take jobs away from real people. Balance is key.",-0.4,user303,48,1,2025-06-04T03:43:05.331652
1831,in_camp_0117,comment_149102,Excited to see how AI can transform our marketing strategies! Can't wait to try these tools.,0.9,happy_user,5,0,2025-06-14T05:21:11.510386
1832,in_camp_0117,comment_459933,"Interesting concept, but how accessible are these tools for small businesses?",0.0,curious_entrepreneur,22,0,2025-05-27T07:37:12.015110
1833,in_camp_0117,comment_144215,"AI in marketing? Sounds great, but will it really make a difference?",0.2,skeptic_marketer,9,0,2025-06-12T17:28:54.491744
1834,in_camp_0117,comment_979338,Loving the idea of AI helping South African businesses grow. Let's embrace technology!,0.85,tech_lover,22,0,2025-05-17T16:55:41.152339
1835,in_camp_0117,comment_574097,Not sure this is the right direction for our company. We need more human touch in marketing.,-0.6,realist_business,13,0,2025-06-10T15:18:34.150717
1836,in_camp_0118,comment_259392,This is exactly what we need to boost our marketing! Can't wait to try it out.,0.9,user1,21,0,2025-05-24T16:54:33.300756
1837,in_camp_0118,comment_339142,Interesting concept! I wonder how it compares to other tools on the market.,0.0,user2,19,0,2025-05-27T00:53:14.007516
1838,in_camp_0118,comment_454979,I've heard mixed reviews about AI in marketing. Is this really worth it?,-0.4,user3,8,0,2025-05-18T16:49:47.230115
1839,in_camp_0118,comment_564309,Excited to see how this can improve our workflow and results!,0.85,user4,9,0,2025-06-14T23:53:22.733749
1840,in_camp_0118,comment_493344,Seems like just another trend. Marketing is still about the human touch.,-0.5,user5,21,0,2025-06-09T10:59:37.460059
1841,in_camp_0119,comment_736210,Absolutely! AI is transforming the way we do business in South Africa. Exciting times ahead!,0.9,userA,5,0,2025-06-11T04:38:41.760654
1842,in_camp_0119,comment_212490,"AI seems promising, but we need to ensure we don't lose jobs in the process.",0.2,userB,6,3,2025-05-27T01:45:46.988551
1843,in_camp_0119,comment_418999,Can't wait to see how AI enhances our local industries! Let's embrace the change!,0.85,userC,28,0,2025-06-05T00:48:51.899582
1844,in_camp_0119,comment_884453,"Interesting perspective, but I'm worried about the ethical implications of AI in business.",0.1,userD,8,0,2025-06-02T11:11:19.512625
1845,in_camp_0119,comment_273345,Is AI really a game changer? I've heard mixed opinions on its effectiveness.,-0.3,userE,27,0,2025-06-15T11:37:00.133486
1846,in_camp_0120,comment_761707,Absolutely! Embracing digital trends is crucial for success in our fast-paced world.,0.9,user456,7,0,2025-06-08T10:00:26.051248
1847,in_camp_0120,comment_491050,"Absolutely, but not all businesses have the resources to adapt quickly.",0.0,user789,21,0,2025-05-27T02:21:25.786288
1848,in_camp_0120,comment_265093,It's exciting to see how innovation can drive growth for South African brands!,0.85,user321,42,0,2025-06-06T18:14:57.037886
1849,in_camp_0120,comment_526013,I wonder if some businesses are too set in their ways to change.,-0.3,user654,30,0,2025-06-07T23:58:19.885742
1850,in_camp_0120,comment_278903,Definitely! Keeping up with digital shifts is key to reaching more customers!,0.75,user987,40,1,2025-06-05T08:58:36.268223
1851,in_camp_0121,comment_952087,Exciting to see how AI is changing the marketing game in South Africa!,0.9,happyclient,14,0,2025-05-20T05:49:39.871943
1852,in_camp_0121,comment_187819,"Interesting approach, but I wonder if AI can really understand our local market nuances?",0.1,curiousmike,44,0,2025-06-12T16:09:54.970804
1853,in_camp_0121,comment_811481,AI is the future! Can't wait to see more SA businesses adopt these strategies.,0.85,futurethinker,47,0,2025-06-05T02:32:54.294330
1854,in_camp_0121,comment_444215,Is AI really the best solution for our marketing challenges? Seems too good to be true.,-0.3,skepticalviewer,26,0,2025-06-14T11:03:40.111371
1855,in_camp_0121,comment_988529,This is a step in the right direction for innovative marketing in South Africa!,0.75,proudsa,52,0,2025-06-13T07:14:18.290754
1856,in_camp_0122,comment_114794,Amazing to see South African brands embracing AI! The future looks bright.,0.9,user456,41,0,2025-06-14T13:41:41.327151
1857,in_camp_0122,comment_187887,Interesting use of AI in marketing. Curious to see how it develops.,0.0,user789,5,3,2025-05-17T06:17:30.210438
1858,in_camp_0122,comment_613080,Some brands are really making a difference with this tech. Proud to support!,0.85,user101,47,0,2025-06-10T10:24:13.517867
1859,in_camp_0122,comment_275573,"Not sure if AI is the answer for everyone, but it’s worth exploring.",0.2,user202,25,0,2025-05-23T14:55:30.478359
1860,in_camp_0122,comment_995604,I've seen better marketing strategies. AI isn't everything.,-0.5,user303,5,0,2025-06-02T02:24:37.743783
1861,in_camp_0123,comment_705909,I'm amazed by how South African legends are using AI creatively in their marketing. Inspiring!,0.9,user456,5,1,2025-06-07T11:45:48.476491
1862,in_camp_0123,comment_755073,Interesting approach! AI can really change the game for marketers here.,0.7,user789,14,0,2025-05-17T16:39:25.666540
1863,in_camp_0123,comment_564153,I don't see the big deal; marketing has always been about innovation anyway.,0.1,user321,13,0,2025-05-30T09:29:13.500519
1864,in_camp_0123,comment_652959,These stories are fascinating! But what about the ethical implications of AI?,0.2,user654,15,0,2025-06-10T15:04:03.636410
1865,in_camp_0123,comment_402363,This is just another trend. AI won't solve all marketing problems.  Disappointing.,-0.6,user987,22,0,2025-05-19T23:31:36.887917
1866,in_camp_0124,comment_874519,AI-driven marketing is the future! Excited to see how it boosts local businesses! #Innovation,0.9,user456,1,2,2025-05-24T09:51:51.645181
1867,in_camp_0124,comment_639960,"Interesting concept, but will it really make a difference for SMEs?",0.0,user789,50,0,2025-06-04T19:54:41.448353
1868,in_camp_0124,comment_746546,Incredible to see South Africa embracing AI! Proud of our entrepreneurs!,0.85,user101,27,0,2025-06-13T05:46:59.646677
1869,in_camp_0124,comment_758848,Not sure if AI marketing is the right approach for everyone. It feels a bit impersonal.,-0.2,user202,24,0,2025-06-13T18:06:17.436907
1870,in_camp_0124,comment_312209,This could change the marketing landscape in SA! Looking forward to the success stories!,0.75,user303,1,0,2025-06-03T11:29:21.574971
1871,in_camp_0125,comment_637817,Incredible to see how local businesses are leveraging AI! Inspiring stories!,0.9,ai_enthusiast,1,2,2025-06-12T06:43:39.441621
1872,in_camp_0125,comment_417414,"Interesting insights, but I wonder how scalable these solutions are for smaller businesses.",0.0,curious_investor,0,0,2025-05-24T08:51:11.840505
1873,in_camp_0125,comment_640078,Loved the success stories! It's exciting to watch our economy innovate with AI. #ProudlySouthAfrican,0.85,proudSA,1,0,2025-06-10T11:03:09.468674
1874,in_camp_0125,comment_261030,AI marketing seems overhyped to me. Not sure if it will work for everyone.,-0.5,skeptical_user,1,0,2025-06-06T18:06:23.156867
1875,in_camp_0125,comment_611660,"I appreciate the case studies shared, but I feel more examples would help clarify the impacts.",0.2,open_minded,1,2,2025-06-14T21:06:04.164158
1876,in_camp_0126,comment_706828,This sounds like a game changer for marketing! Excited to see the results!,0.9,user456,43,0,2025-06-11T16:05:45.555059
1877,in_camp_0126,comment_462578,Interesting concept. Would love to know how it really works in practice.,0.0,user789,56,0,2025-05-27T02:54:10.408366
1878,in_camp_0126,comment_469473,AI-driven campaigns are the future! Can't wait to implement this in my strategy.,0.85,user321,28,0,2025-05-17T19:46:02.207336
1879,in_camp_0126,comment_280937,"Sounds good, but I hope it doesn't replace human creativity.",-0.3,user654,24,0,2025-05-31T08:13:01.189931
1880,in_camp_0126,comment_196350,Not sure if AI can really understand my target audience like I do.,-0.5,user987,47,0,2025-05-21T12:36:45.404302
1881,in_camp_0127,comment_584490,I love how AI is being used to improve local marketing strategies! Let's embrace tech!,0.9,happyconsumer,3,0,2025-05-28T23:35:07.552726
1882,in_camp_0127,comment_630299,Interesting approach! I'm curious how it will adapt to our unique market needs.,0.2,curious_marketer,9,0,2025-06-08T04:00:17.404394
1883,in_camp_0127,comment_600577,Sounds promising! AI has the potential to really streamline my advertising efforts.,0.7,digitaldreamer,9,0,2025-06-05T01:08:14.285911
1884,in_camp_0127,comment_921390,Not sure if AI is the answer for everyone. Some businesses still value personal touch.,-0.3,oldschoolbiz,10,3,2025-06-03T01:09:36.693559
1885,in_camp_0127,comment_280055,Will this really work for small businesses too? I'd like to know more.,0.1,smallbizowner,10,0,2025-06-03T03:37:58.265382
1886,in_camp_0128,comment_893577,This sounds like a game changer for small businesses! Can't wait to try it out.,0.9,happycustomer,4,2,2025-05-21T01:24:02.924873
1887,in_camp_0128,comment_525775,I'm curious about the results. Has anyone seen a real difference?,0.2,inquisitive_01,3,0,2025-05-30T12:30:49.556143
1888,in_camp_0128,comment_243970,"AI marketing is the future, but it can be pricey. Is it worth the investment?",0.1,cautiousinvestor,32,0,2025-06-06T04:04:23.373725
1889,in_camp_0128,comment_971613,Excited to see how AI can push our campaigns further! Let's embrace the change!,0.85,futuremarketer,15,0,2025-06-01T01:43:49.677850
1890,in_camp_0128,comment_209932,"Sounds good, but I worry about the reliance on technology. What about personal touch?",-0.3,skeptical_business,25,0,2025-06-07T18:59:44.597993
1891,in_camp_0129,comment_359834,Excited to see how AI can transform our marketing strategies! Let's embrace it!,0.9,future_marketer,26,0,2025-05-20T11:23:50.896113
1892,in_camp_0129,comment_151271,"AI is interesting, but I wonder how it will affect jobs in the industry.",0.0,curious_thinker,7,0,2025-05-23T00:58:52.220741
1893,in_camp_0129,comment_171727,Not sure AI is the answer to everything. We're missing some personal touch in marketing!,-0.6,old_school_marketer,22,0,2025-06-12T01:56:06.960396
1894,in_camp_0129,comment_804361,This is the future! South Africa can truly benefit from AI in marketing.,0.85,tech_enthusiast,16,2,2025-06-10T06:00:04.144234
1895,in_camp_0129,comment_500248,"AI tools are cool, but we need to consider data privacy and ethical implications.",-0.2,concerned_user,29,0,2025-06-15T06:49:09.197993
1896,in_camp_0130,comment_258943,AI is definitely the way forward! Excited to see how it can help businesses thrive in SA.,0.9,user123,41,0,2025-06-15T15:28:48.914320
1897,in_camp_0130,comment_836427,"Interesting perspective on AI. It could improve efficiency, but what about job losses?",0.1,neutralUser,5,0,2025-05-30T16:22:35.638390
1898,in_camp_0130,comment_866276,"As a small business owner, I’m not sure if AI is worth the investment yet.",-0.3,skepticalUser,55,0,2025-05-17T12:12:03.902026
1899,in_camp_0130,comment_638653,AI can help us stay competitive on a global scale. Let's embrace it!,0.85,optimisticUser,58,0,2025-06-12T13:10:16.264560
1900,in_camp_0130,comment_175888,I think there's a lot of hype around AI. It’s not a magic solution.,-0.2,realistUser,7,0,2025-06-05T08:26:03.189118
1901,in_camp_0131,comment_726055,Amazing to see local businesses embracing AI! It’s the future of marketing!,0.9,localhero,17,0,2025-05-22T12:58:06.263488
1902,in_camp_0131,comment_174536,Interesting insights on AI. Curious how it affects customer relationships.,0.5,curiousmind,5,0,2025-06-05T16:59:58.677674
1903,in_camp_0131,comment_210812,"Finally, innovation in our local businesses! Keep it up, South Africa!",0.8,positivevibes,1,0,2025-05-31T10:55:38.352939
1904,in_camp_0131,comment_154633,I wonder if AI can really replace the human touch in marketing.,0.2,thoughtful,2,3,2025-05-28T00:18:03.726845
1905,in_camp_0131,comment_194953,Not convinced this is the best way forward for local brands.,-0.6,skeptic123,2,2,2025-05-25T03:50:40.528618
1906,in_camp_0132,comment_190346,Amazing to see how these tools have transformed so many businesses! Inspiring!,0.9,entrepreneurSA,14,0,2025-05-19T10:27:47.067812
1907,in_camp_0132,comment_377468,Interesting insights from these entrepreneurs. Marketing automation seems to be the future.,0.5,curious_learner,28,3,2025-06-07T11:19:25.154370
1908,in_camp_0132,comment_612881,It's great that tools like these can help entrepreneurs grow. More support for small businesses is needed!,0.7,supportlocal,20,2,2025-05-31T02:36:40.817549
1909,in_camp_0132,comment_945497,Not sure if these automation tools really make a difference. Seems too good to be true.,-0.3,skepticalviewer,27,0,2025-06-10T02:45:17.289271
1910,in_camp_0132,comment_175111,"Learning a lot from these stories, but it's just another marketing gimmick in my opinion.",-0.5,realist,15,0,2025-05-27T05:14:06.858139
1911,in_camp_0133,comment_514177,I've seen amazing results from marketing automation! It's a game changer for small businesses!,0.9,happyclient,13,1,2025-06-03T16:45:37.744463
1912,in_camp_0133,comment_399196,Interesting approach! I wonder if it really works for all industries in South Africa.,0.0,curiousmind,5,3,2025-05-23T00:41:34.128406
1913,in_camp_0133,comment_113022,"Marketing automation sounds great, but I've heard mixed reviews. Not sure if it's worth it!",-0.5,skeptical_user,6,0,2025-05-17T05:45:35.427691
1914,in_camp_0133,comment_866758,"Wow, it's impressive to see local businesses succeeding with this tech! Proud of SA!",0.85,localhero,9,0,2025-05-19T00:50:46.348730
1915,in_camp_0133,comment_756588,"Automation might help, but personal touch is still important in marketing!",0.2,balancedview,6,1,2025-05-16T23:50:23.387678
1916,in_camp_0134,comment_361677,It's inspiring to see how South African businesses are embracing AI technology!,0.9,businessFan,21,0,2025-06-11T00:32:02.732603
1917,in_camp_0134,comment_610580,Interesting to hear these success stories. AI seems promising for local businesses.,0.5,neutralObserver,6,0,2025-06-12T06:28:24.020103
1918,in_camp_0134,comment_319741,I hope this works better than previous tech trends. AI isn't a magic fix.,-0.3,cautiousUser,0,0,2025-05-22T23:07:44.940644
1919,in_camp_0134,comment_272051,Excited to learn how AI is transforming our economy! Let's keep pushing forward!,0.85,futureThinker,5,0,2025-05-31T08:56:04.659441
1920,in_camp_0134,comment_625511,Will this really help small businesses? Not sure about the hype.,-0.2,skepticalBusiness,17,0,2025-05-24T07:30:20.578588
1921,in_camp_0135,comment_382772,"It's amazing to see how automation is helping businesses work smarter, not harder!",0.9,happy_customer,24,0,2025-06-15T01:41:00.009973
1922,in_camp_0135,comment_179754,Interesting approach; I wonder how effective it really is in the long run.,0.0,curious_mind,4,3,2025-06-08T23:24:10.510373
1923,in_camp_0135,comment_925412,"Automation sounds great, but I hope it doesn't replace jobs in our economy.",-0.5,concerned_citizen,23,0,2025-06-08T05:24:58.475271
1924,in_camp_0135,comment_272836,Simplifying marketing through automation could really boost productivity for local businesses!,0.85,support_local,26,0,2025-05-20T01:20:56.232476
1925,in_camp_0135,comment_627220,Not sure if automation is the best answer for all businesses; every situation is unique.,0.2,skeptic,5,0,2025-06-12T18:33:51.009591
1926,in_camp_0136,comment_988415,Amazing to see South African businesses embracing AI! This will definitely enhance customer engagement. Exciting times ahead!,0.9,userA,12,0,2025-05-30T09:47:46.141640
1927,in_camp_0136,comment_486859,"AI marketing seems interesting, but it’s important to ensure it doesn’t lose the personal touch.",0.2,userB,12,0,2025-06-12T13:25:13.955170
1928,in_camp_0136,comment_191699,"Finally, our businesses are catching up! Excited to see how AI can transform marketing strategies in SA.",0.85,userC,2,0,2025-06-10T21:22:42.269232
1929,in_camp_0136,comment_565778,I’m not convinced AI is the solution for every problem. It can sometimes complicate things.,-0.5,userD,20,0,2025-05-18T06:54:52.721819
1930,in_camp_0136,comment_258198,It’s about time we explore new technologies! Looking forward to the changes AI will bring.,0.75,userE,2,0,2025-05-24T15:47:18.954258
1931,in_camp_0137,comment_118056,It's inspiring to see how local companies are using AI to innovate! Excited for what's next in this space.,0.9,user101,9,0,2025-05-16T21:58:49.934458
1932,in_camp_0137,comment_119713,Interesting to see the AI landscape in South Africa. Looking forward to learning more!,0.6,user202,8,1,2025-06-14T12:23:54.767366
1933,in_camp_0137,comment_984080,"AI is the future, but I hope these companies also consider the ethical implications.",0.2,user303,28,0,2025-06-08T14:44:24.612464
1934,in_camp_0137,comment_901542,"Not all AI solutions are effective, we need to see real results before celebrating!",-0.5,user404,17,1,2025-05-31T10:02:00.008247
1935,in_camp_0137,comment_721964,The potential for AI in South Africa is enormous. Can't wait to see more stories like this!,0.85,user505,7,0,2025-05-29T04:53:36.793494
1936,in_camp_0138,comment_648178,Excited to see how AI is transforming our marketing landscape!,0.9,user456,39,3,2025-05-19T12:03:26.347103
1937,in_camp_0138,comment_129753,"Interesting concept, I'd like to learn more about these success stories.",0.5,user789,15,0,2025-06-10T07:03:51.044922
1938,in_camp_0138,comment_781731,AI feels like a buzzword these days. Not sure how effective these campaigns truly are.,-0.3,user321,37,0,2025-05-28T21:09:23.034140
1939,in_camp_0138,comment_224419,Awesome to see local success stories! Keep the content coming!,0.7,user654,46,3,2025-05-17T02:33:47.338399
1940,in_camp_0138,comment_129751,I’m skeptical about AI in marketing; results can be misleading sometimes.,-0.5,user987,8,3,2025-06-10T01:00:10.794908
1941,in_camp_0139,comment_404336,It's exciting to see South African businesses leveraging AI for marketing! Let's keep pushing the boundaries!,0.9,user1,0,0,2025-05-28T11:13:57.701246
1942,in_camp_0139,comment_274733,"Interesting approach to marketing, but can we trust AI-generated content?",0.0,user2,2,2,2025-06-04T10:14:46.517714
1943,in_camp_0139,comment_443671,South Africa is leading in AI marketing innovations! Proud of our local champions!,0.85,user3,1,0,2025-05-21T10:27:43.090768
1944,in_camp_0139,comment_702845,Not sure if AI is the answer for every business. Balance is key!,-0.2,user4,2,0,2025-05-17T17:55:14.008638
1945,in_camp_0139,comment_475675,"Good to see the focus on AI, but what about small businesses? Will they benefit too?",0.3,user5,3,0,2025-05-21T09:17:47.205348
1946,in_camp_0140,comment_212993,AI marketing is changing the game for South African entrepreneurs! Excited to see where this goes!,0.9,innovator67,9,1,2025-05-24T12:11:44.622977
1947,in_camp_0140,comment_118807,Interesting perspective on AI marketing. Looking forward to implementing some new strategies.,0.5,curious_mind,6,0,2025-05-17T06:24:24.352979
1948,in_camp_0140,comment_466844,Some businesses may not benefit as much from AI. It's not a one-size-fits-all solution.,-0.3,skeptic101,8,0,2025-06-03T13:36:46.143439
1949,in_camp_0140,comment_818717,AI marketing tools can truly streamline processes. Can't wait to try them out!,0.85,techsavvy,8,1,2025-05-25T13:28:14.516248
1950,in_camp_0140,comment_811558,Not sure AI is the best way forward for every entrepreneur. Traditional methods still have value.,-0.2,traditionalist,1,0,2025-05-28T10:38:41.937515
1951,in_camp_0141,comment_209781,Exciting to see South African businesses embracing AI! This could change the game for marketing. #Innovation,0.9,userA,45,0,2025-05-23T18:21:34.522346
1952,in_camp_0141,comment_646461,AI in marketing? Sounds interesting but I wonder about the execution in our market.,0.2,userB,6,0,2025-05-22T02:10:38.529502
1953,in_camp_0141,comment_533864,I hope local businesses don’t lose their personal touch while going digital. #Balance,0.1,userC,11,0,2025-06-02T08:39:43.680919
1954,in_camp_0141,comment_787600,This is a brilliant step forward. AI can really enhance customer engagement!,0.85,userD,55,0,2025-05-21T05:28:13.901257
1955,in_camp_0141,comment_421069,Not everyone can afford AI tools; I’m skeptical of how this will benefit smaller businesses.,-0.4,userE,19,0,2025-06-04T06:32:56.731671
1956,in_camp_0142,comment_559821,Amazing to see how AI can elevate local businesses! Kudos to the restaurant for adapting!,0.9,foodlover1,9,2,2025-06-03T19:33:17.490397
1957,in_camp_0142,comment_194563,Interesting use of technology in a restaurant. Curious to see the results!,0.5,curiousguy,20,0,2025-05-20T13:59:55.099507
1958,in_camp_0142,comment_109422,AI in marketing seems overrated to me. Not sure how much it really helps restaurants.,-0.3,skeptical_sue,3,0,2025-06-05T09:39:58.708426
1959,in_camp_0142,comment_882975,This is inspiring! Hope more places in Cape Town follow suit and embrace innovation.,0.8,cape_town_eats,2,0,2025-06-14T18:12:58.903601
1960,in_camp_0142,comment_102071,I guess AI marketing is the trend now. Let's see how it works out for them.,0.2,neutral_nancy,23,0,2025-06-05T02:42:11.797876
1961,in_camp_0143,comment_656195,This is impressive! AI really can take marketing to the next level. Well done to the team!,0.9,happybuyer,18,0,2025-06-03T06:05:57.692257
1962,in_camp_0143,comment_549769,Interesting approach! I wonder how it will perform in the long run.,0.4,curiousmind,16,1,2025-06-11T14:19:52.436172
